AudioFileName,SpeakerID,Gender,Transcript
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1464.mp3,SP1,M, Yáá ghʉ̌ tɑ̀' ngù'. Yέέ tāmngù'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1465.mp3,SP1,M, Yáá ghʉ̌ tɑ̀' mɑ̄ŋū. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1466.mp3,SP1,M, Yáá ghʉ̌ tɑ̀' ngɑ̀ɑ̀. Yέέ ntāmsū'. Yáá tāmnthʉ̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1467.mp3,SP1,M, Ǹ sī ìndɑ́' lɑ̀h ō sə̀ə̄līē' bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1468.mp3,SP1,M, Ǹ sī ìndɑ́' lɑ̀h ō sə̀ə̄līē' bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1469.mp3,SP1,M, Tɑ̀ sīēcɑ̌' lɑ̄' mmíé. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1470.mp3,SP1,M," Nàm, tó'nàm. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1471.mp3,SP1,M, Sɑ̌' nɑ́ njɑ̌hnàm/njə̌hnàb. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1472.mp3,SP1,M, Nzâknù 25. Nté'sí mbát nsōk líé'nzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1473.mp3,SP1,M, Ǒ ìndī’ mèhsǐ béé sìèsì lè mɑ̀ ǒ zhí mbʉ́ɑ́ làh nté'sí mbát nsōk líé'nzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1474.mp3,SP1,M," Līē’, líé'nzɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1475.mp3,SP1,M, Líé’nzɑ́ ngɑ̀ɑ̄nzɑ́ mɑ̂ : 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1476.mp3,SP1,M, 1. Nsū'kwɑ̀ ou Nthʉ̄'kwɑ̀.
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1477.mp3,SP1,M, 2. Nsū'ntāā/Nthʉ̄'ntāā ou líé'ngā'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1478.mp3,SP1,M, 3. Líé'nkwè'/líé'nkə̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1479.mp3,SP1,M, 4. Nkɑ́ɑ́ntēē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1480.mp3,SP1,M, 5. Nzêngòò ou nshwīē'kò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1481.mp3,SP1,M, 6. Ncômntēē. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1482.mp3,SP1,M, 7. Nzîngǔ. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1483.mp3,SP1,M, 8. Nzîsǒ.
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1484.mp3,SP1,M, Ŋúnzɑ́ ngǔ’nzɑ́ mɑ̂ : 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1485.mp3,SP1,M, 1. Ngù'fī. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1486.mp3,SP1,M, 2. Nkùɑ̀nʉ̀ɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1487.mp3,SP1,M, 3. Mbàkngòfāt. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1488.mp3,SP1,M, 4. Sò'njɑ̀ɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1489.mp3,SP1,M, 5. Njwēnɑ̌hntà'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1490.mp3,SP1,M, 6. Mòmòshʉ̄. (Litt. grande disette).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1491.mp3,SP1,M, 7. Ntūmbhìngòfāt. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1492.mp3,SP1,M, 8. Mɑ̄ngà'nshì. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1493.mp3,SP1,M,"Kùkū' (Nom d'un genre d'herbe blessante, abondante au mois de Septembre)."
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1494.mp3,SP1,M, Ndʉ̌'nzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1495.mp3,SP1,M, 11. Nkhʉ̀ɑ̀nʉ̀ɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1496.mp3,SP1,M," 12. Ncátmɑ̄ŋū (""Klǐsìmî"")."
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1497.mp3,SP1,M, Yàā líé'nzɑ̄ béè ? Zè'é mɑ́ sēnɑ̄ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1498.mp3,SP1,M," Zè'é mɑ́ ntūmbhì líé’ ngɑ̀ɑ̀ tōm ntūmbhì líé' Ngù'fī, ngù' 2015. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1499.mp3,SP1,M," Zè'é mɑ́ líé’ ngɑ̀ɑ̀ tōm ntìmbhì sə̀ə̀mbʉ́ɑ́, līē'/líé'nzɑ̄ sə̀ə̀mbʉ́ɑ́, Kùkū', ngù' 2014. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1500.mp3,SP1,M," Pō lɑ̀zí á nɑ́ líé'nzɑ̄ 31, mɑ̄ŋū Mbàkngòfāt, ngù' 1981. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1501.mp3,SP1,M, Nzâknù 26. Mbǎh mbèè pí zúndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1502.mp3,SP1,M, Ǒ ìndī’ mèhsǐ béé sìèsì lè mɑ̀ ǒ zhí làh nsāh nkwèè mbǎh mbèè pí mbʉ̀ɑ̀’ zú ndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1503.mp3,SP1,M, Támndʉ̄ɑ̄/tô'ndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1504.mp3,SP1,M, Ndʉ̄ɑ̀mò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1505.mp3,SP1,M, Ndʉ̄ɑ̀lə̄ə̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1506.mp3,SP1,M, Ndʉ̄ɑ̀sòh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1507.mp3,SP1,M, Ndʉ̄ɑ̀ndʉ̄'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1508.mp3,SP1,M, Nshùndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1509.mp3,SP1,M, Njàmndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1510.mp3,SP1,M, Ndʉ̄ɑ̀zɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1511.mp3,SP1,M," Nkǎmndʉ̄ɑ̄, mbákndʉ̄ɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1512.mp3,SP1,M," Mfʉ̀nì, kwàà, zʉ̌'zʉ̀', zʉ̌'nì, ndʉ̄ɑ̀nì. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1513.mp3,SP1,M," Kwēn, kwéndʉ̄ɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1514.mp3,SP1,M, Mvʉ̀'kwēn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1515.mp3,SP1,M, Fìíndʉ̄ɑ̄/fìfííndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1516.mp3,SP1,M, Pó ndīē ntámndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1517.mp3,SP1,M, Pó mmó ndʉ̄ɑ̀mò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1518.mp3,SP1,M, Pó ndə̄ə̄ wúzɑ́ ndʉ̄ɑ̀lə̄ə̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1519.mp3,SP1,M, Pó nsóh ná ndʉ̄ɑ̀sòh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1520.mp3,SP1,M, Ká' làh nsóh nā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1521.mp3,SP1,M, Kɑ̀ɑ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1522.mp3,SP1,M, Làk. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1523.mp3,SP1,M, Lǎknè'/lǎknə̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1524.mp3,SP1,M, Kòhndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1525.mp3,SP1,M, Nzhìndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1526.mp3,SP1,M, Mbókndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1527.mp3,SP1,M, Nkǎkndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1528.mp3,SP1,M, Ngwât nzhìndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1529.mp3,SP1,M, Ndhînkò'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1530.mp3,SP1,M, Ndhîkwéndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1531.mp3,SP1,M, Mbù'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1532.mp3,SP1,M, Mbù'ndhī. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1533.mp3,SP1,M," Táknshì, ták náhnshì. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1534.mp3,SP1,M, Nshìēghǎ'zū/Túfàt. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1535.mp3,SP1,M, Mbǔ'nkèn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1536.mp3,SP1,M, Mbǔ'nkěn-yīīsì/Mbǔ'nkěn-yēēsì. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1537.mp3,SP1,M, Yēēsì/yīīsì. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1538.mp3,SP1,M, Cwâhnā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1539.mp3,SP1,M, Nkò'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1540.mp3,SP1,M, Nkǒ'zɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1541.mp3,SP1,M, Mbhʉ̀fōh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1542.mp3,SP1,M, Mbhʉ̀fôhvʉ̀. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1543.mp3,SP1,M, Ntǎ’ŋām. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1544.mp3,SP1,M," Ntǎ'lòm/ Ntǎ'lə̀b, ndʉ̄ɑ̀lòm/ndʉ̄ɑ̀lə̀b, mbǔ'lòm/mbǔ'lə̀b. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1545.mp3,SP1,M, Thʉ́ndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1546.mp3,SP1,M, Thʉ́ndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1547.mp3,SP1,M, Shìīndʉ̄ɑ̄/mfʉ̀'ndʉ̄ɑ̄/mfʉ̀'pè'è/sáhndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1548.mp3,SP1,M, Sīèndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1549.mp3,SP1,M, Mvʉ̀'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1550.mp3,SP1,M," Ntǎ’nìì, ndʉ̄ɑ̀fōh. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1551.mp3,SP1,M, Sòh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1552.mp3,SP1,M, Ká'sòh. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1553.mp3,SP1,M, Těn ndʉ̄ɑ̄; (cf. těndʉ̄ɑ̄ : la famille).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1554.mp3,SP1,M, Kò'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1555.mp3,SP1,M, Nkhʉ̌nkèn. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1556.mp3,SP1,M, Nkhʉ̌nkěnmbō. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1557.mp3,SP1,M, Ndòmpè'è/ndòmndʉ̄ɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1558.mp3,SP1,M, Kō'nkwēn/nkō'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1559.mp3,SP1,M, Nkò'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1560.mp3,SP1,M, Ntōòtū. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1561.mp3,SP1,M," Cīcō'ò, pɑ́ ó cāh nsɑ̂'mbǔ'nkèn lɑ́ mbú á ? "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1562.mp3,SP1,M, Cīcō'ò mbɑ́ ó lʉ̄' mōh ɔ́ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1563.mp3,SP1,M, Cīcō'ò mbɑ́ ó pēh mōh ɔ́ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1564.mp3,SP1,M, Ń ndʉ̌' mbǔ'nkěn-yēēsì í ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1565.mp3,SP1,M, Ǒ mɑ̀nkə́' cwâhnā á ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1566.mp3,SP1,M, Ntámndʉ̄ɑ̄ á mɑ̀ hɑ̄ ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1567.mp3,SP1,M, Sɑ̌' ń ngèn ndɑ́'sí ō ntámndʉ̄ɑ̄ ō/tô'ndʉ̄ɑ̄ ò. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1568.mp3,SP1,M, Ntámndʉ̄ɑ̄ ō béè. Tô'ndʉ̄ɑ̄ ō béè 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1569.mp3,SP1,M, Yáá yǎhlēē làh njīī/njēē pè'é ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1570.mp3,SP1,M, Nzâknù 27. Nɑ́ nkǒ'zɑ̄ (Cǎk píh).
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1571.mp3,SP1,M, Vǎm nzhìèkū' sǐ' njū' nù bɑ̄; nzhī ndēn mɑ́ vàm bɑ́ nŋɑ̄’ tū.  Ǒ ìndī’ mèhsǐ béé sìèsì lè mɑ̀ ǒ zhí làh nsāhnù ntìè' yì ǒ mɑ̀nzɑ̄ wúzɑ̄ pí mó' pʉ̀ lɑ́. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1572.mp3,SP1,M, Ǒ zɑ́ tɑ̀ yāā kū' ú ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1573.mp3,SP1,M, Nzhìèkú' mɑ̀nkō ō ó ? 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1574.mp3,SP1,M," Pə̄ə̄ mbɑ̀, wúzɑ̄ lɑ́ mɑ̀ntóó. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1575.mp3,SP1,M, ɑ́ yāā shʉ́ɑ́ nshǔ ò ! 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1576.mp3,SP1,M, Yāā kɑ̀' cóh mbə́'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1577.mp3,SP1,M, Ngwā' kɑ̀' cóh ndám nā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1578.mp3,SP1,M, Yáá làmsì/làbsì. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1579.mp3,SP1,M, Ngwá' cōh nā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1580.mp3,SP1,M, Yáá còh mbə́'. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1581.mp3,SP1,M, Nkòmnkòm/nkə̀mnkə̀b. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1582.mp3,SP1,M, Ntû' cîcāt. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1583.mp3,SP1,M, Nzhìèkú' mɑ̀nkō ā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1584.mp3,SP1,M, Wúzɑ̄ sī mɑ̀nshʉ́ɑ́ nshù á bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1585.mp3,SP1,M, Nzhìèkū' sī mɑ̀nkō ā bɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1586.mp3,SP1,M, Ngɑ̌ víát. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1587.mp3,SP1,M, Nzhìè làh nní mɑ̀nkō ā. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1588.mp3,SP1,M," Ngɑ̌ mɑ̀nkə́' làh mbát nzɑ̄, ngɑ̌ ìmbát nzɑ̄. "
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1589.mp3,SP1,M, Ngɑ̌ mɑ̀nkə́' làh nzɑ̄ wúzɑ̄. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1590.mp3,SP1,M, Tàbsí làt/tòk. 
/content/drive/MyDrive/Resulam/Mbú'ŋwɑ̀'nì/Livres Nufi/audio/PhraseBookNufi/nufi_phrasebook_1591.mp3,SP1,M, Làt/tòk/nkɑ̀ndī. 
